N,X,Y
"1069",120.837166,24.251045
"1070",120.836919,24.251058
"1071",120.836728,24.251073
"1072",120.836408,24.251090
"1073",120.835341,24.251106
"1074",120.835188,24.251106
"1075",120.834900,24.251107
"1076",120.834342,24.251107
"1077",120.834235,24.251109
"1078",120.840073,24.251154
"1079",120.833560,24.251173
"1080",120.833088,24.251234
"1081",120.840430,24.251252
"1082",120.832389,24.251334
"1083",120.840890,24.251373
"1084",120.808474,24.251395
"1085",121.234545,24.251509
"1086",120.842291,24.251746
"1087",121.254919,24.251950
"1088",120.807938,24.252859
"1089",120.826477,24.252830
"1090",120.826607,24.252889
"1091",120.845991,24.252977
"1092",121.233770,24.253638
"1093",121.254235,24.254017
"1094",121.253658,24.253823
"1095",121.254812,24.254150
"1096",120.848706,24.254440
"1097",121.255614,24.254369
"1098",120.825735,24.254569
"1099",121.248187,24.254194
"1100",121.246932,24.254454
"1101",121.251939,24.254611
"1102",121.255700,24.254669
"1103",120.825482,24.254792
"1104",120.849698,24.254846
"1105",120.825597,24.254836
"1106",121.251617,24.254779
"1107",121.246476,24.254943
"1108",120.825437,24.255231
"1109",121.252547,24.255423
"1110",120.814411,24.253615
"1111",120.851534,24.256379
"1112",121.260017,24.256449
"1113",121.239598,24.256965
"1114",120.829862,24.257168
"1115",120.828539,24.256684
"1116",120.807236,24.256760
"1117",121.261384,24.257226
"1118",121.261307,24.257382
"1119",120.831182,24.257574
"1120",120.829686,24.257690
"1121",121.261621,24.257727
"1122",120.829528,24.258208
"1123",120.876675,24.258265
"1124",121.207880,24.258338
"1125",120.825415,24.257235
"1126",121.254963,24.258555
"1127",120.852487,24.258889
"1128",120.829185,24.258912
"1129",120.825555,24.258939
"1130",120.823842,24.259008
"1131",120.876872,24.259339
"1132",120.823716,24.259308
"1133",120.828790,24.259361
"1134",120.815899,24.259419
"1135",120.823592,24.259603
"1136",120.877238,24.260129
"1137",120.880208,24.260248
"1138",120.878428,24.260244
"1139",120.828019,24.260228
"1140",120.816420,24.260248
"1141",120.828200,24.260286
"1142",120.826362,24.260370
"1143",120.823896,24.260446
"1144",120.825640,24.260710
"1145",120.828915,24.260739
"1146",120.825505,24.260771
"1147",120.829102,24.260857
"1148",120.827488,24.260882
"1149",120.825213,24.260896
"1150",120.815228,24.260931
"1151",120.827379,24.261086
"1152",120.827296,24.261290
"1153",120.829894,24.261349
"1154",120.869353,24.261425
"1155",120.830360,24.261607
"1156",120.827119,24.261620
"1157",120.830859,24.261817
"1158",120.831490,24.262023
"1159",120.826767,24.262107
"1160",120.813233,24.262105
"1161",120.832245,24.262327
"1162",120.881508,24.262666
"1163",120.824665,24.262643
"1164",120.812304,24.262706
"1165",120.826605,24.262806
"1166",120.824987,24.263025
"1167",120.825066,24.263118
"1168",120.811388,24.263291
"1169",120.833395,24.263472
"1170",120.833401,24.263657
"1171",120.826230,24.263920
"1172",120.883158,24.264221
"1173",120.809953,24.264207
"1174",120.833917,24.264522
"1175",120.825996,24.264797
"1176",120.825976,24.264895
"1177",120.808760,24.265077
"1178",120.825698,24.265349
"1179",120.807427,24.265921
"1180",120.882841,24.265885
"1181",120.882868,24.265946
"1182",120.825199,24.266084
"1183",120.824988,24.266409
"1184",120.825068,24.266454
"1185",120.824869,24.266587
"1186",120.824844,24.266622
"1187",120.824599,24.266971
"1188",120.824400,24.267266
"1189",120.824208,24.267560
"1190",120.839664,24.267738
"1191",120.824034,24.267799
"1192",120.823962,24.267888
"1193",120.823411,24.268483
"1194",120.823259,24.268668
"1195",120.885279,24.268895
"1196",120.823004,24.270330
"1197",120.822962,24.270651
"1198",120.890386,24.272753
"1199",120.821208,24.272785
"1200",120.820820,24.273227
"1201",120.819934,24.274329
"1202",120.891540,24.274636
"1203",120.819448,24.274945
"1204",120.892028,24.275450
"1205",120.818946,24.275434
"1206",120.818314,24.276030
"1207",120.817943,24.276540
"1208",120.817348,24.277403
"1209",120.894064,24.277525
"1210",120.857708,24.277518
"1211",120.816915,24.278036
"1212",120.816454,24.278746
"1213",120.816093,24.279062
"1214",120.896886,24.279313
"1215",120.896466,24.279281
"1216",120.897084,24.279053
"1217",120.896433,24.279479
"1218",120.815555,24.279493
"1219",120.815052,24.279915
"1220",120.814118,24.280595
"1221",120.814056,24.280622
"1222",120.900731,24.280749
"1223",120.813519,24.280853
"1224",120.813286,24.280950
"1225",120.857097,24.281075
"1226",120.809995,24.282388
"1227",120.809205,24.282838
"1228",120.808781,24.283006
"1229",120.902446,24.283411
"1230",120.902467,24.283450
"1231",120.807752,24.283663
"1232",120.903013,24.285211
"1233",120.904956,24.286778
"1234",120.904384,24.288158
"1235",120.904754,24.288466
"1236",120.905580,24.289147
"1237",120.907140,24.290461
"1238",120.907886,24.291096
"1239",120.908073,24.291280
"1240",120.820675,24.290655
"1241",120.820068,24.291481
"1242",120.908433,24.291590
"1243",120.819191,24.291550
"1244",120.818596,24.291625
"1245",120.819710,24.291775
"1246",120.908786,24.291862
"1247",120.909716,24.291876
"1248",120.816708,24.292261
"1249",120.816182,24.292781
"1250",120.912683,24.292951
"1251",120.815649,24.293302
"1252",120.814469,24.294032
"1253",120.809813,24.294060
"1254",120.809707,24.294013
"1255",120.812722,24.294409
"1256",120.813921,24.294800
"1257",121.267313,24.296857
"1258",120.924352,24.305995
"1259",120.924287,24.306568
"1260",120.923417,24.308289
"1261",120.922805,24.309610
"1262",120.922655,24.310056
"1263",121.291562,24.311618
"1264",121.291880,24.311667
"1265",121.292281,24.311799
"1266",121.294891,24.313725
"1267",121.295134,24.313803
"1268",120.923960,24.318833
"1269",120.923354,24.320209
"1270",120.923282,24.320267
"1271",120.921588,24.325019
"1272",121.294963,24.323980
"1273",121.302780,24.324455
"1274",121.304861,24.325340
"1275",121.306525,24.326664
"1276",121.295324,24.327631
"1277",121.307773,24.327791
"1278",121.310432,24.337061
"1279",121.310506,24.337339
"1280",121.311457,24.337749
"1281",121.340661,24.369873
"1282",121.337464,24.377072
"1283",121.340916,24.379045
"1284",121.344646,24.380836
"1285",121.353431,24.392921
"1286",120.801254,24.131233
"1287",120.802175,24.132280
"1288",120.800402,24.125474
"1289",120.801211,24.128280
"1290",120.705902,24.234985
"1291",120.706895,24.236654
"1292",120.703773,24.297942
"1293",120.705118,24.296286
"1294",120.796513,24.117492
"1295",120.795675,24.117983
"1296",120.735832,24.260636
"1297",120.734381,24.259929
"1298",120.765306,24.261989
"1299",120.764335,24.262124
"1300",120.797614,24.262059
"1301",120.798742,24.259690
"1302",120.719229,24.183387
"1303",120.719466,24.182195
"1304",120.806911,24.211071
"1305",120.807657,24.211059
"1306",120.763074,24.241284
"1307",120.763123,24.241513
"1308",120.717506,24.175496
"1309",120.719186,24.175841
"1310",120.714679,24.178228
"1311",120.714076,24.178226
"1312",120.702758,24.196922
"1313",120.703316,24.199912
"1314",120.687309,24.212658
"1315",120.688253,24.215942
"1316",120.692184,24.221441
"1317",120.692232,24.222683
"1318",120.694644,24.224052
"1319",120.694738,24.224521
"1320",120.694874,24.224511
"1321",120.694410,24.224530
"1322",120.701313,24.224457
"1323",120.701242,24.224800
"1324",120.701279,24.225730
"1325",120.701451,24.226806
"1326",120.675835,24.234150
"1327",120.676601,24.234962
"1328",120.729694,24.234683
"1329",120.729903,24.235264
"1330",120.665929,24.234820
"1331",120.666655,24.235316
"1332",120.667139,24.235786
"1333",120.665805,24.234875
"1334",120.685395,24.241705
"1335",120.684841,24.242234
"1336",120.728703,24.244313
"1337",120.729614,24.243804
"1338",120.688022,24.247235
"1339",120.689809,24.247656
"1340",120.671391,24.257123
"1341",120.672102,24.258226
"1342",120.569398,24.261861
"1343",120.569658,24.262466
"1344",120.701720,24.273594
"1345",120.699201,24.274458
"1346",120.704268,24.307579
"1347",120.703098,24.308029
"1348",120.709895,24.307168
"1349",120.709907,24.307879
"1350",120.709804,24.307214
"1351",120.709975,24.308518
"1352",120.706119,24.309452
"1353",120.706104,24.309601
"1354",120.707444,24.314215
"1355",120.707764,24.315411
"1356",120.707954,24.316575
"1357",120.603425,24.346912
"1358",120.603883,24.347128
"1359",120.604515,24.347205
"1360",120.605345,24.347267
"1361",120.617741,24.347761
"1362",120.617171,24.347947
"1363",120.622736,24.362854
"1364",120.621880,24.363083
"1365",120.663270,24.368450
"1366",120.660503,24.369683
"1367",120.586314,24.372357
"1368",120.586520,24.371579
"1369",120.598915,24.392079
"1370",120.598976,24.392183
"1371",120.599194,24.392557
"1372",120.610352,24.414037
"1373",120.607592,24.415748
"1374",120.630490,24.417869
"1375",120.629335,24.419324
"1376",120.824665,24.165686
"1377",120.824642,24.165828
"1378",120.806045,24.100035
"1379",120.805815,24.099993
"1380",120.807384,24.099969
"1381",120.824611,24.167587
"1382",120.810149,24.174215
"1383",120.814102,24.175147
"1384",120.741232,24.179435
"1385",120.741053,24.178800
"1386",120.802761,24.197251
"1387",120.802595,24.197371
"1388",120.750151,24.205720
"1389",120.748455,24.207676
"1390",120.781756,24.265689
"1391",120.780296,24.266843
"1392",120.778027,24.268876
"1393",120.776391,24.270268
"1394",120.768132,24.275822
"1395",120.772889,24.274945
"1396",120.780597,24.285772
"1397",120.781498,24.286092
"1398",120.740343,24.298709
"1399",120.739731,24.298680
"1400",120.742279,24.297867
"1401",120.803729,24.303275
"1402",120.802480,24.303581
"1403",120.798078,24.307542
"1404",120.795868,24.308460
"1405",120.780282,24.313476
"1406",120.778187,24.314269
"1407",120.757762,24.314870
"1408",120.757907,24.315294
"1409",120.757942,24.315389
"1410",120.569214,24.261432
"1411",120.569347,24.261743
"1412",120.648309,24.282971
"1413",120.648224,24.283000
"1414",120.648095,24.283044
"1415",120.706112,24.309726
"1416",120.706605,24.311511
"1417",120.707587,24.169587
"1418",120.707539,24.169814
"1419",120.801736,24.130695
"1420",120.797180,24.219406
"1421",120.797355,24.219405
"1422",120.547576,24.228012
"1423",120.548771,24.228531
"1424",120.830268,24.156231
"1425",120.687230,24.212738
"1426",120.686830,24.211244
"1427",120.718311,24.311817
"1428",120.718545,24.311670
"1429",120.780439,24.285867
"1430",120.752936,24.202189
"1431",120.749942,24.205034
"1432",120.644178,24.201463
"1433",120.649100,24.200211
"1434",120.652106,24.198608
"1435",120.650223,24.200064
"1436",120.648150,24.196258
"1437",120.651875,24.197801
"1438",120.653135,24.195619
"1439",120.652156,24.197923
"1440",120.653300,24.195659
"1441",120.653504,24.198484
"1442",120.732254,24.274867
"1443",120.729340,24.276178
"1444",120.721371,24.277819
"1445",120.722277,24.277757
"1446",120.719394,24.277867
"1447",120.736571,24.272940
"1448",120.735956,24.273190
"1449",120.649134,24.200352
"1450",120.650196,24.199915
"1451",120.628395,24.140169
"1452",120.628581,24.140124
"1453",120.628307,24.140188
"1454",120.628565,24.144919
"1455",120.630831,24.144841
"1456",120.628570,24.145009
"1457",120.630822,24.144931
"1458",120.628474,24.145012
"1459",120.628472,24.144922
"1460",120.626045,24.145009
"1461",120.626048,24.145099
"1462",120.628597,24.145813
"1463",120.628495,24.145820
"1464",120.628425,24.143916
"1465",120.628391,24.142945
"1466",120.628479,24.142943
"1467",120.628362,24.142082
"1468",120.628337,24.141224
"1469",120.628411,24.140706
"1470",120.628287,24.139583
"1471",120.628764,24.136580
"1472",120.628679,24.136557
"1473",120.629778,24.136847
"1474",120.629048,24.135720
"1475",120.629651,24.134904
"1476",120.630646,24.133648
"1477",120.631486,24.132832
"1478",120.630710,24.133703
"1479",120.631158,24.133266
"1480",120.728547,24.276197
"1481",120.728604,24.276326
"1482",120.728490,24.276366
"1483",120.728436,24.276237
"1484",120.728655,24.276442
"1485",120.728540,24.276484
"1486",120.720972,24.277850
"1487",120.722389,24.277742
"1488",120.722399,24.277859
"1489",120.722283,24.277875
"1490",120.717385,24.278020
"1491",120.722414,24.278043
"1492",120.722294,24.278058
"1493",120.727302,24.276628
"1494",120.728095,24.276359
"1495",120.727624,24.276674
"1496",120.726778,24.276791
"1497",120.726826,24.276927
"1498",120.728152,24.276625
"1499",120.726869,24.277050
"1500",120.726496,24.277156
"1501",120.723859,24.277495
"1502",120.724926,24.277278
"1503",120.723880,24.277633
"1504",120.724962,24.277415
"1505",120.724999,24.277555
"1506",120.723901,24.277776
"1507",120.722608,24.278014
"1508",120.725561,24.277126
"1509",120.725595,24.277264
"1510",120.725628,24.277399
"1511",120.728908,24.276349
"1512",120.728272,24.276582
"1513",120.728792,24.276740
"1514",120.728683,24.276781
"1515",120.728988,24.277217
"1516",120.728866,24.277228
"1517",120.729219,24.275935
"1518",120.730749,24.275277
"1519",120.729038,24.276008
"1520",120.736849,24.272502
"1521",120.737928,24.272091
"1522",120.736496,24.272656
"1523",120.736980,24.272774
"1524",120.737531,24.273083
"1525",120.737938,24.272405
"1526",120.735633,24.273330
"1527",120.734820,24.273387
"1528",120.735506,24.273076
"1529",120.734954,24.273624
"1530",120.733543,24.273955
"1531",120.724121,24.277512
"1532",120.742962,24.270698
"1533",120.625411,24.134638
"1534",120.626562,24.134979
"1535",120.626660,24.135007
"1536",120.626297,24.133164
"1537",120.627023,24.133508
"1538",120.627119,24.133540
"1539",120.630594,24.128554
"1540",120.631404,24.129369
"1541",120.631469,24.129435
"1542",120.632324,24.130293
"1543",120.631408,24.132339
"1544",120.631037,24.131561
"1545",120.630964,24.131632
"1546",120.630584,24.131087
"1547",120.629961,24.130241
"1548",120.630195,24.130505
"1549",120.630129,24.130558
"1550",120.629905,24.130309
"1551",120.630253,24.130567
"1552",120.630187,24.130621
"1553",120.630459,24.130794
"1554",120.630391,24.130854
"1555",120.629371,24.129723
"1556",120.628620,24.128814
"1557",120.627799,24.131254
"1558",120.629440,24.129657
"1559",120.629741,24.127696
"1560",120.632439,24.126762
"1561",120.628292,24.128449
"1562",120.628424,24.128596
"1563",120.628503,24.128684
"1564",120.633168,24.131148
"1565",120.626932,24.130532
"1566",120.624747,24.132340
"1567",120.624914,24.132429
"1568",120.625025,24.132488
"1569",120.625167,24.132563
"1570",120.626382,24.133043
"1571",120.624174,24.134276
"1572",120.624943,24.135896
"1573",120.651303,24.198093
"1574",120.593922,24.385993
"1575",120.597809,24.389376
"1576",120.597774,24.389461
"1577",120.593857,24.386090
"1578",120.588970,24.373486
"1579",120.588915,24.373556
"1580",120.710240,24.200506
"1581",120.722373,24.188469
"1582",120.542745,24.171157
"1583",120.542787,24.171413
"1584",120.542651,24.171432
"1585",120.542504,24.170572
"1586",120.542890,24.172221
"1587",120.542855,24.173011
"1588",120.706169,24.219260
"1589",120.706373,24.220329
"1590",120.706281,24.220403
